,0,1,2
2440,2440,1995-06-13,kollam
2441,2441,1995-06-13,kottayam
2442,2442,1995-07-05,kozhikode
2443,2443,1995-07-14,kottayam
2444,2444,1995-07-21,kannur
2445,2445,1995-07-21,kottayam
2446,2446,1995-08-04,kannur
2447,2447,1995-09-02,alappuzha
2448,2448,1995-10-07,thiruvananthapuram
2449,2449,1995-10-07,kozhikode
2450,2450,1995-10-15,thiruvananthapuram
2451,2451,1995-10-15,kollam
2452,2452,1995-10-18,thiruvananthapuram
2453,2453,1995-08-08,indore
2454,2454,1995-08-08,morena
2455,2455,1995-08-23,bhopal
2456,2456,1995-09-03,una
2457,2457,1995-09-03,indore
2458,2458,1995-05-13,aurangabad
2459,2459,1995-07-19,pune
2460,2460,1995-07-23,thane
2461,2461,1995-08-01,mumbai
2462,2462,1995-08-31,aurangabad
2463,2463,1995-09-01,kolhapur
2464,2464,1995-09-01,mumbai
2465,2465,1995-09-01,thane
2466,2466,1995-09-17,akola
2467,2467,1995-09-27,pune
2468,2468,1995-05-14,cuttack
2469,2469,1995-05-14,puri
2470,2470,1995-05-14,balasore
2471,2471,1995-05-14,jaipur
2472,2472,1995-08-15,bhadrak
2473,2473,1995-08-16,jajpur
2474,2474,1995-10-07,cuttack
2475,2475,1995-08-06,amritsar
2476,2476,1995-09-05,jalandhar
2477,2477,1995-09-09,amritsar
2478,2478,1995-09-09,kapurthala
2479,2479,1995-09-12,kapurthala
2480,2480,1995-07-10,kota
2481,2481,1995-07-15,alwar
2482,2482,1995-07-18,ajmer
2483,2483,1995-07-18,alwar
2484,2484,1995-07-19,jodhpur
2485,2485,1995-07-19,udaipur
2486,2486,1995-07-19,sikar
2487,2487,1995-07-19,udaipur
2488,2488,1995-08-01,jaipur
2489,2489,1995-08-06,ajmer
2490,2490,1995-08-09,alwar
2491,2491,1995-08-19,jaipur
2492,2492,1995-08-20,kota
2493,2493,1995-08-20,bhilwara
2494,2494,1995-08-28,jaipur
2495,2495,1995-08-28,alwar
2496,2496,1995-09-04,ajmer
2497,2497,1995-09-04,alwar
2498,2498,1995-09-10,jodhpur
2499,2499,1995-08-29,meerut
2500,2500,1995-08-31,agra
2501,2501,1995-09-03,meerut
2502,2502,1995-09-19,varanasi
2503,2503,1995-05-16,kolkata
2504,2504,1995-06-20,kolkata
2505,2505,1995-06-25,kolkata
2506,2506,1995-07-16,kolkata
2507,2507,1995-08-03,kolkata
2508,2508,1995-09-05,kolkata
2509,2509,1995-09-12,malda
2510,2510,1995-09-16,kolkata
2511,2511,1995-09-16,malda
2512,2512,1995-09-26,kolkata
2513,2513,1995-09-26,howrah
2514,2514,1995-09-27,malda
2515,2515,1995-10-08,howrah
2516,2516,1995-11-09,kolkata
2517,2517,1995-11-10,kolkata
2518,2518,1995-08-03,chandigarh
2519,2519,1995-08-03,chandigarh
2520,2520,1995-09-04,delhi
2521,2521,1995-09-06,delhi
2522,2522,1995-09-09,delhi
2523,2523,1996-08-01,visakhapatnam
2524,2524,1996-08-01,guntur
2525,2525,1996-08-01,patna
2526,2526,1996-08-01,hyderabad
2527,2527,1996-08-01,nizamabad
2528,2528,1996-08-01,nalgonda
2529,2529,1996-08-01,adilabad
2530,2530,1996-09-01,kurnool
2531,2531,1996-09-01,anantapur
2532,2532,1996-09-01,hyderabad
2533,2533,1996-10-01,visakhapatnam
2534,2534,1996-10-01,guntur
2535,2535,1996-10-01,nellore
2536,2536,1996-10-01,kurnool
2537,2537,1996-10-01,patna
2538,2538,1996-10-01,nizamabad
2539,2539,1996-10-01,adilabad
2540,2540,1996-10-17,visakhapatnam
2541,2541,1996-10-17,guntur
2542,2542,1996-10-17,nellore
2543,2543,1996-10-17,kurnool
2544,2544,1996-10-17,anantapur
2545,2545,1996-10-17,patna
2546,2546,1996-06-28,tawang
2547,2547,1996-05-12,nalbari
2548,2548,1996-07-27,goa
2549,2549,1996-07-27,dibrugarh
2550,2550,1996-07-27,jorhat
2551,2551,1996-07-27,nagaon
2552,2552,1996-07-27,north lakhimpur
2553,2553,1996-07-27,sagar
2554,2554,1996-07-27,nalbari
2555,2555,1996-07-27,nagaon
2556,2556,1996-07-27,tinsukia
2557,2557,1996-07-27,dibrugarh
2558,2558,1996-07-27,jorhat
2559,2559,1996-08-12,nagaon
2560,2560,1996-08-12,karimganj
2561,2561,1996-08-12,sagar
2562,2562,1996-08-12,nagaon
2563,2563,1996-10-29,guwahati
2564,2564,1996-01-16,begusarai
2565,2565,1996-07-19,darbhanga
2566,2566,1996-06-19,goa
2567,2567,1996-07-26,vadodara
2568,2568,1996-06-26,faridabad
2569,2569,1996-06-26,gurgaon
2570,2570,1996-08-03,rohtak
2571,2571,1996-03-17,kullu
2572,2572,1996-06-19,solan
2573,2573,1996-07-01,bilaspur
2574,2574,1996-08-13,shimla
2575,2575,1996-08-21,jammu
2576,2576,1996-06-03,kottayam
2577,2577,1996-06-13,thiruvananthapuram
2578,2578,1996-06-14,kozhikode
2579,2579,1996-06-14,thrissur
2580,2580,1996-06-14,alappuzha
2581,2581,1996-06-14,kannur
2582,2582,1996-06-14,kottayam
2583,2583,1996-06-17,thiruvananthapuram
2584,2584,1996-06-20,thiruvananthapuram
2585,2585,1996-06-20,kozhikode
2586,2586,1996-07-24,kozhikode
2587,2587,1996-08-08,thiruvananthapuram
2588,2588,1996-08-23,kottayam
2589,2589,1996-07-01,bilaspur
2590,2590,1996-07-24,bhopal
2591,2591,1996-08-05,bhopal
2592,2592,1996-08-21,raigarh
2593,2593,1996-08-21,bhopal
2594,2594,1996-08-21,morena
2595,2595,1996-06-09,thane
2596,2596,1996-06-17,mumbai
2597,2597,1996-06-18,mumbai
2598,2598,1996-06-18,pune
2599,2599,1996-06-18,kolhapur
2600,2600,1996-06-18,thane
2601,2601,1996-07-02,mumbai
2602,2602,1996-07-11,mumbai
2603,2603,1996-07-15,mumbai
2604,2604,1996-07-15,thane
2605,2605,1996-08-25,mumbai
2606,2606,1996-08-27,amravati
2607,2607,1996-09-04,solapur
2608,2608,1996-10-02,pune
2609,2609,1996-10-15,pune
2610,2610,1996-06-26,moga
2611,2611,1996-09-09,patiala
2612,2612,1996-06-20,jaipur
2613,2613,1996-06-20,jodhpur
2614,2614,1996-06-20,bikaner
2615,2615,1996-06-20,udaipur
2616,2616,1996-06-20,alwar
2617,2617,1996-06-20,sikar
2618,2618,1996-06-20,udaipur
2619,2619,1996-08-06,jodhpur
2620,2620,1996-08-23,jaipur
2621,2621,1996-08-23,kota
2622,2622,1996-08-23,alwar
2623,2623,1996-08-23,tonk
2624,2624,1996-09-05,ajmer
2625,2625,1996-09-08,ajmer
2626,2626,1996-09-08,alwar
2627,2627,1996-06-14,chennai
2628,2628,1996-06-14,coimbatore
2629,2629,1996-10-17,puri
2630,2630,1996-10-17,chennai
2631,2631,1996-10-17,madurai
2632,2632,1996-10-17,salem
2633,2633,1996-10-17,tirunelveli
2634,2634,1996-11-17,chennai
2635,2635,1996-07-02,tripura
2636,2636,1996-07-18,pithoragarh
2637,2637,1996-08-13,bareilly
2638,2638,1996-08-22,varanasi
2639,2639,1996-08-22,allahabad
2640,2640,1996-06-19,kolkata
2641,2641,1996-06-23,bardhaman
2642,2642,1996-08-07,kolkata
2643,2643,1996-08-21,kolkata
2644,2644,1996-08-27,malda
2645,2645,1996-08-31,malda
2646,2646,1996-09-26,kolkata
2647,2647,1996-10-28,kolkata
2648,2648,1996-10-28,howrah
2649,2649,1996-10-21,chandigarh
2650,2650,1996-10-21,chandigarh
2651,2651,1996-06-24,delhi
2652,2652,1996-06-25,delhi
2653,2653,1997-03-18,mahbubnagar
2654,2654,1997-09-08,guntur
2655,2655,1997-09-08,nellore
2656,2656,1997-09-22,visakhapatnam
2657,2657,1997-09-22,guntur
2658,2658,1997-09-22,nellore
2659,2659,1997-09-22,patna
2660,2660,1997-09-22,hyderabad
2661,2661,1997-09-22,khammam
2662,2662,1997-10-22,nellore
2663,2663,1997-10-22,khammam
2664,2664,1997-11-22,nellore
2665,2665,1997-06-03,itanagar
2666,2666,1997-06-10,goa
2667,2667,1997-06-10,jorhat
2668,2668,1997-06-10,nalbari
2669,2669,1997-06-10,jorhat
2670,2670,1997-07-18,muzaffarpur
2671,2671,1997-07-18,katihar
2672,2672,1997-07-21,patna
2673,2673,1997-06-22,ahmedabad
2674,2674,1997-06-22,surat
2675,2675,1997-07-27,vadodara
2676,2676,1997-08-25,ahmedabad
2677,2677,1997-08-26,ahmedabad
2678,2678,1997-08-26,surat
2679,2679,1997-08-26,vadodara
2680,2680,1997-08-26,gandhinagar
2681,2681,1997-12-09,yamunanagar
2682,2682,1997-12-09,una
2683,2683,1997-08-02,chamba
2684,2684,1997-08-03,shimla
2685,2685,1997-08-11,shimla
2686,2686,1997-08-29,kullu
2687,2687,1997-10-24,moga
2688,2688,1997-05-07,kottayam
2689,2689,1997-07-01,thiruvananthapuram
2690,2690,1997-07-01,kozhikode
2691,2691,1997-07-01,kannur
2692,2692,1997-07-01,kottayam
2693,2693,1997-07-20,kottayam
2694,2694,1997-07-24,alappuzha
2695,2695,1997-08-08,thiruvananthapuram
2696,2696,1997-08-08,thrissur
2697,2697,1997-09-12,kottayam
2698,2698,1997-09-22,thiruvananthapuram
2699,2699,1997-11-03,alappuzha
2700,2700,1997-11-03,kottayam
2701,2701,1997-08-23,bhopal
2702,2702,1997-01-12,nashik
2703,2703,1997-01-17,nashik
2704,2704,1997-04-02,nashik
2705,2705,1997-04-25,pune
2706,2706,1997-06-11,pune
2707,2707,1997-06-17,pune
2708,2708,1997-06-18,mumbai
2709,2709,1997-06-18,thane
2710,2710,1997-06-21,mumbai
2711,2711,1997-06-29,mumbai
2712,2712,1997-06-29,pune
2713,2713,1997-07-05,durg
2714,2714,1997-07-05,mumbai
2715,2715,1997-07-05,thane
2716,2716,1997-07-08,kolhapur
2717,2717,1997-07-27,nashik
2718,2718,1997-08-02,mumbai
2719,2719,1997-08-02,kolhapur
2720,2720,1997-08-07,kolhapur
2721,2721,1997-08-10,pune
2722,2722,1997-08-18,pune
2723,2723,1997-08-24,nashik
2724,2724,1997-08-25,solapur
2725,2725,1997-08-27,nagpur
2726,2726,1997-08-27,solapur
2727,2727,1997-10-29,nagpur
2728,2728,1997-10-30,thane
2729,2729,1997-11-28,nagpur
2730,2730,1997-11-28,aurangabad
2731,2731,1997-12-02,nashik
2732,2732,1997-12-04,nagpur
2733,2733,1997-12-04,amravati
2734,2734,1997-12-01,pune
2735,2735,1997-12-06,mumbai
2736,2736,1997-12-08,pune
2737,2737,1997-12-08,kolhapur
2738,2738,1997-12-10,nagpur
2739,2739,1997-09-28,thoubal
2740,2740,1997-07-14,lunglei
2741,2741,1997-06-29,balasore
2742,2742,1997-08-04,patiala
2743,2743,1997-08-27,punjab
2744,2744,1997-07-29,jaipur
2745,2745,1997-07-29,kota
2746,2746,1997-07-29,ajmer
2747,2747,1997-08-01,kota
2748,2748,1997-08-01,ajmer
2749,2749,1997-08-25,nagpur
2750,2750,1997-08-25,jaipur
2751,2751,1997-08-25,jodhpur
2752,2752,1997-08-25,kota
2753,2753,1997-08-25,bikaner
2754,2754,1997-08-25,ajmer
2755,2755,1997-08-25,bhilwara
2756,2756,1997-08-25,alwar
2757,2757,1997-08-25,sikar
2758,2758,1997-08-25,tonk
2759,2759,1997-10-04,bikaner
2760,2760,1997-10-04,ajmer
2761,2761,1997-10-28,chennai
2762,2762,1997-11-01,chennai
2763,2763,1997-07-13,varanasi
2764,2764,1997-07-13,bareilly
2765,2765,1997-07-13,moradabad
2766,2766,1997-07-16,malda
2767,2767,1997-08-11,howrah
2768,2768,1997-08-22,malda
2769,2769,1997-08-29,malda
2770,2770,1997-06-26,chandigarh
2771,2771,1997-06-26,chandigarh
2772,2772,1997-06-19,delhi
2773,2773,1997-07-13,delhi
2774,2774,1998-09-20,guntur
2775,2775,1998-09-20,kurnool
2776,2776,1998-06-03,tinsukia
2777,2777,1998-06-10,assam
2778,2778,1998-06-10,dibrugarh
2779,2779,1998-06-10,jorhat
2780,2780,1998-06-10,tinsukia
2781,2781,1998-06-10,dibrugarh
2782,2782,1998-06-10,jorhat
2783,2783,1998-06-21,jorhat
2784,2784,1998-06-21,sagar
2785,2785,1998-06-21,nalbari
2786,2786,1998-06-21,jorhat
2787,2787,1998-08-01,jorhat
2788,2788,1998-08-01,nalbari
2789,2789,1998-08-01,jorhat
2790,2790,1998-08-17,nalbari
2791,2791,1998-08-23,goa
2792,2792,1998-08-31,dibrugarh
2793,2793,1998-08-31,dibrugarh
2794,2794,1998-07-18,patna
2795,2795,1998-07-05,surat
2796,2796,1998-07-05,jamnagar
2797,2797,1998-07-05,junagadh
2798,2798,1998-07-05,una
2799,2799,1998-09-15,ahmedabad
2800,2800,1998-09-15,surat
2801,2801,1998-10-03,surat
2802,2802,1998-10-02,rohtak
2803,2803,1998-08-20,mandi
2804,2804,1998-10-02,mandi
2805,2805,1998-10-17,shimla
2806,2806,1998-10-20,kullu
2807,2807,1998-07-01,moga
2808,2808,1998-05-15,thiruvananthapuram
2809,2809,1998-07-02,thiruvananthapuram
2810,2810,1998-07-02,palakkad
2811,2811,1998-07-02,kottayam
2812,2812,1998-07-12,thrissur
2813,2813,1998-10-10,thiruvananthapuram
2814,2814,1998-10-10,kozhikode
2815,2815,1998-10-10,kollam
2816,2816,1998-10-10,kottayam
2817,2817,1998-11-01,thiruvananthapuram
2818,2818,1998-11-11,palakkad
2819,2819,1998-09-11,raigarh
2820,2820,1998-01-12,nashik
2821,2821,1998-06-08,thane
2822,2822,1998-06-09,thane
2823,2823,1998-06-27,mumbai
2824,2824,1998-07-01,mumbai
2825,2825,1998-07-01,thane
2826,2826,1998-07-10,nashik
2827,2827,1998-07-12,mumbai
2828,2828,1998-07-31,nagpur
2829,2829,1998-08-21,nagpur
2830,2830,1998-10-21,solapur
2831,2831,1998-07-03,bikaner
2832,2832,1998-07-03,sikar
2833,2833,1998-07-13,jaipur
2834,2834,1998-07-13,kota
2835,2835,1998-08-26,jaipur
2836,2836,1998-08-26,ajmer
2837,2837,1998-09-21,alwar
2838,2838,1998-10-16,jodhpur
2839,2839,1998-10-16,bikaner
2840,2840,1998-06-20,sikkim
2841,2841,1998-12-04,madurai
2842,2842,1998-12-04,tirunelveli
2843,2843,1998-07-15,tripura
2844,2844,1998-07-23,tripura
2845,2845,1998-07-18,uttar pradesh
2846,2846,1998-08-19,pithoragarh
2847,2847,1998-09-01,uttar pradesh
2848,2848,1998-10-22,moradabad
2849,2849,1998-07-19,malda
2850,2850,1998-07-26,malda
2851,2851,1998-08-22,kolkata
2852,2852,1998-08-22,bardhaman
2853,2853,1998-08-22,malda
2854,2854,1998-09-24,chandigarh
2855,2855,1998-09-24,chandigarh
2856,2856,1999-05-02,jorhat
2857,2857,1999-05-02,nalbari
2858,2858,1999-05-02,jorhat
2859,2859,1999-08-22,jorhat
2860,2860,1999-08-22,sagar
2861,2861,1999-08-22,jorhat
2862,2862,1999-09-12,jorhat
2863,2863,1999-09-12,jorhat
2864,2864,1999-09-22,bhagalpur
2865,2865,1999-09-22,katihar
2866,2866,1999-07-16,ahmedabad
2867,2867,1999-07-16,surat
2868,2868,1999-07-16,vadodara
2869,2869,1999-07-09,shimla
2870,2870,1999-08-10,mandi
2871,2871,1999-08-10,kullu
2872,2872,1999-08-19,mandi
2873,2873,1999-08-19,chamba
2874,2874,1999-09-13,kullu
2875,2875,1999-09-17,chamba
2876,2876,1999-05-04,durg
2877,2877,1999-08-01,moga
2878,2878,1999-10-02,durg
2879,2879,1999-10-22,durg
2880,2880,1999-02-05,kollam
2881,2881,1999-05-25,kottayam
2882,2882,1999-06-16,kozhikode
2883,2883,1999-06-16,palakkad
2884,2884,1999-07-17,thrissur
2885,2885,1999-07-17,kollam
2886,2886,1999-07-17,kannur
2887,2887,1999-07-17,palakkad
2888,2888,1999-08-02,kozhikode
2889,2889,1999-10-09,kannur
2890,2890,1999-06-24,jabalpur
2891,2891,1999-07-29,indore
2892,2892,1999-07-29,jabalpur
2893,2893,1999-07-29,gwalior
2894,2894,1999-07-29,sagar
2895,2895,1999-08-05,sagar
2896,2896,1999-06-12,durg
2897,2897,1999-06-17,mumbai
2898,2898,1999-06-21,nashik
2899,2899,1999-07-15,mumbai
2900,2900,1999-07-15,pune
2901,2901,1999-07-15,nashik
2902,2902,1999-07-15,thane
2903,2903,1999-08-09,nagpur
2904,2904,1999-09-19,nagpur
2905,2905,1999-09-02,thoubal
2906,2906,1999-07-01,aizawl
2907,2907,1999-09-02,kohima
2908,2908,1999-07-22,sambalpur
2909,2909,1999-07-22,balasore
2910,2910,1999-07-22,bhadrak
2911,2911,1999-08-22,bikaner
2912,2912,1999-07-22,bikaner
2913,2913,1999-08-05,kota
2914,2914,1999-08-05,ajmer
2915,2915,1999-08-05,bhilwara
2916,2916,1999-08-05,alwar
2917,2917,1999-07-27,pithoragarh
2918,2918,1999-10-01,kanpur
2919,2919,1999-07-03,kolkata
2920,2920,1999-08-08,malda
2921,2921,1999-08-16,malda
2922,2922,1999-08-19,howrah
2923,2923,1999-09-01,bardhaman
2924,2924,1999-09-01,malda
2925,2925,1999-09-14,howrah
2926,2926,1999-09-22,kolkata
2927,2927,1999-09-22,howrah
2928,2928,1999-09-22,bardhaman
2929,2929,1999-09-22,malda
2930,2930,1999-10-08,bardhaman
2931,2931,1999-10-08,malda
2932,2932,2000-02-21,warangal
2933,2933,2000-02-21,khammam
2934,2934,2000-07-11,hyderabad
2935,2935,2000-07-11,warangal
2936,2936,2000-07-11,khammam
2937,2937,2000-07-11,nalgonda
2938,2938,2000-07-11,adilabad
2939,2939,2000-08-10,warangal
2940,2940,2000-08-10,nizamabad
2941,2941,2000-08-10,adilabad
2942,2942,2000-08-22,guntur
2943,2943,2000-08-22,nellore
2944,2944,2000-08-22,hyderabad
2945,2945,2000-08-22,warangal
2946,2946,2000-08-22,khammam
2947,2947,2000-08-22,nalgonda
2948,2948,2000-05-03,karimganj
2949,2949,2000-05-29,karimganj
2950,2950,2000-06-06,karimganj
2951,2951,2000-06-06,hailakandi
2952,2952,2000-06-12,dibrugarh
2953,2953,2000-06-12,jorhat
2954,2954,2000-06-12,karimganj
2955,2955,2000-06-12,kokrajhar
2956,2956,2000-06-12,bongaigaon
2957,2957,2000-06-12,tinsukia
2958,2958,2000-06-12,dibrugarh
2959,2959,2000-06-12,jorhat
2960,2960,2000-07-01,dibrugarh
2961,2961,2000-07-01,jorhat
2962,2962,2000-07-01,karimganj
2963,2963,2000-07-01,kokrajhar
2964,2964,2000-07-01,bongaigaon
2965,2965,2000-07-01,tinsukia
2966,2966,2000-07-01,dibrugarh
2967,2967,2000-07-01,jorhat
2968,2968,2000-07-08,bongaigaon
2969,2969,2000-08-01,goa
2970,2970,2000-08-01,dibrugarh
2971,2971,2000-08-01,jorhat
2972,2972,2000-08-01,karimganj
2973,2973,2000-08-01,nalbari
2974,2974,2000-08-01,tinsukia
2975,2975,2000-08-01,dibrugarh
2976,2976,2000-08-01,jorhat
2977,2977,2000-10-05,karimganj
2978,2978,2000-10-05,hailakandi
2979,2979,2000-08-01,bihar
2980,2980,2000-08-01,bhagalpur
2981,2981,2000-08-01,darbhanga
2982,2982,2000-06-11,goa
2983,2983,2000-07-12,surat
2984,2984,2000-07-12,junagadh
2985,2985,2000-07-12,una
2986,2986,2000-06-08,una
2987,2987,2000-07-17,ambala
2988,2988,2000-07-17,una
2989,2989,2000-06-08,shimla
2990,2990,2000-06-15,mandi
2991,2991,2000-06-28,chamba
2992,2992,2000-07-15,shimla
2993,2993,2000-07-15,solan
2994,2994,2000-09-02,chamba
2995,2995,2000-10-01,durg
2996,2996,2000-10-09,durg
2997,2997,2000-04-08,thiruvananthapuram
2998,2998,2000-06-08,alappuzha
2999,2999,2000-06-08,kannur
3000,3000,2000-06-17,alappuzha
3001,3001,2000-07-07,thiruvananthapuram
3002,3002,2000-07-07,kollam
3003,3003,2000-08-08,kottayam
3004,3004,2000-08-22,thiruvananthapuram
3005,3005,2000-08-22,kozhikode
3006,3006,2000-08-22,thrissur
3007,3007,2000-08-22,alappuzha
3008,3008,2000-08-22,kannur
3009,3009,2000-08-22,palakkad
3010,3010,2000-08-22,kottayam
3011,3011,2000-07-22,sagar
3012,3012,2000-05-07,nashik
3013,3013,2000-06-02,pune
3014,3014,2000-06-04,nashik
3015,3015,2000-07-04,nagpur
3016,3016,2000-07-08,mumbai
3017,3017,2000-07-12,mumbai
3018,3018,2000-07-12,thane
3019,3019,2000-09-25,pune
3020,3020,2000-09-27,nashik
3021,3021,2000-09-21,thoubal
3022,3022,2000-10-02,meghalaya
3023,3023,2000-05-25,lawngtlai
3024,3024,2000-08-22,aizawl
3025,3025,2000-08-28,kohima
3026,3026,2000-08-28,wokha
3027,3027,2000-07-01,ludhiana
3028,3028,2000-07-15,patiala
3029,3029,2000-07-15,bathinda
3030,3030,2000-07-15,hoshiarpur
3031,3031,2000-07-15,moga
3032,3032,2000-07-14,jodhpur
3033,3033,2000-07-14,kota
3034,3034,2000-07-14,bikaner
3035,3035,2000-07-14,ajmer
3036,3036,2000-07-14,udaipur
3037,3037,2000-07-14,udaipur
3038,3038,2000-07-21,jaipur
3039,3039,2000-07-21,jodhpur
3040,3040,2000-07-21,kota
3041,3041,2000-07-21,bikaner
3042,3042,2000-07-21,ajmer
3043,3043,2000-07-21,bhilwara
3044,3044,2000-07-21,tonk
3045,3045,2000-08-13,jaipur
3046,3046,2000-09-20,alwar
3047,3047,2000-08-23,sikkim
3048,3048,2000-02-24,chennai
3049,3049,2000-06-08,moradabad
3050,3050,2000-07-10,lucknow
3051,3051,2000-07-14,uttar pradesh
3052,3052,2000-07-25,lucknow
3053,3053,2000-07-25,varanasi
3054,3054,2000-07-25,allahabad
3055,3055,2000-08-10,pithoragarh
3056,3056,2000-09-08,uttar pradesh
3057,3057,2000-08-05,bardhaman
3058,3058,2000-09-15,kolkata
3059,3059,2000-09-15,howrah
3060,3060,2000-09-15,bardhaman
3061,3061,2001-07-01,tawang
3062,3062,2001-05-25,nalbari
3063,3063,2001-06-08,goa
3064,3064,2001-06-08,nagaon
3065,3065,2001-06-08,karimganj
3066,3066,2001-06-08,hailakandi
3067,3067,2001-06-08,nagaon
3068,3068,2001-07-01,jorhat
3069,3069,2001-07-01,jorhat
3070,3070,2001-07-15,jorhat
3071,3071,2001-07-15,bongaigaon
3072,3072,2001-07-15,nalbari
3073,3073,2001-07-15,jorhat
3074,3074,2001-08-15,goa
3075,3075,2001-09-08,goa
3076,3076,2001-09-08,nalbari
3077,3077,2001-09-22,goa
3078,3078,2001-09-01,muzaffarpur
3079,3079,2001-09-01,darbhanga
3080,3080,2001-09-01,begusarai
3081,3081,2001-09-01,katihar
3082,3082,2001-06-18,gandhinagar
3083,3083,2001-06-01,shimla
3084,3084,2001-06-01,mandi
3085,3085,2001-06-12,kullu
3086,3086,2001-06-13,kullu
3087,3087,2001-07-22,kullu
3088,3088,2001-08-10,shimla
3089,3089,2001-08-14,himachal pradesh
3090,3090,2001-08-22,kullu
3091,3091,2001-08-20,durg
3092,3092,2001-04-07,kozhikode
3093,3093,2001-04-07,kottayam
3094,3094,2001-05-26,kozhikode
3095,3095,2001-05-26,kollam
3096,3096,2001-05-26,alappuzha
3097,3097,2001-06-15,kozhikode
3098,3098,2001-06-15,kollam
3099,3099,2001-06-15,alappuzha
3100,3100,2001-07-08,thiruvananthapuram
3101,3101,2001-07-08,thrissur
3102,3102,2001-07-08,kollam
3103,3103,2001-07-08,alappuzha
3104,3104,2001-07-08,kottayam
3105,3105,2001-09-22,thiruvananthapuram
3106,3106,2001-11-10,thiruvananthapuram
3107,3107,2001-07-03,una
3108,3108,2001-07-03,puri
3109,3109,2001-07-10,jagdalpur
3110,3110,2001-07-10,dhamtari
3111,3111,2001-07-10,mandi
3112,3112,2001-07-10,jabalpur
3113,3113,2001-07-11,raipur
3114,3114,2001-06-14,nagpur
3115,3115,2001-06-14,amravati
3116,3116,2001-06-16,mumbai
3117,3117,2001-06-16,thane
3118,3118,2001-06-16,nashik
3119,3119,2001-06-16,nagpur
3120,3120,2001-07-09,mumbai
3121,3121,2001-07-09,nagpur
3122,3122,2001-07-11,pune
3123,3123,2001-07-18,pune
3124,3124,2001-08-11,nagpur
3125,3125,2001-09-13,nagpur
3126,3126,2001-09-19,mumbai
3127,3127,2001-09-20,pune
3128,3128,2001-10-06,pune
3129,3129,2001-10-06,solapur
3130,3130,2001-10-17,pune
3131,3131,2001-06-30,imphal
3132,3132,2001-07-16,patiala
3133,3133,2001-06-16,bhilwara
3134,3134,2001-06-16,kota
3135,3135,2001-06-16,udaipur
3136,3136,2001-06-16,udaipur
3137,3137,2001-07-01,kota
3138,3138,2001-07-01,ajmer
3139,3139,2001-07-01,udaipur
3140,3140,2001-07-01,bhilwara
3141,3141,2001-07-01,udaipur
3142,3142,2001-07-10,jodhpur
3143,3143,2001-07-10,udaipur
3144,3144,2001-07-10,udaipur
3145,3145,2001-08-14,kota
3146,3146,2001-06-05,tripura
3147,3147,2001-07-06,uttarakhand
3148,3148,2001-07-16,uttarakhand
3149,3149,2001-09-01,uttar pradesh
3150,3150,2001-06-22,malda
3151,3151,2001-06-10,kolkata
3152,3152,2001-07-28,kolkata
3153,3153,2001-08-08,malda
3154,3154,2001-09-01,kolkata
3155,3155,2002-08-23,khammam
3156,3156,2002-08-23,karimnagar
3157,3157,2002-08-23,adilabad
3158,3158,2002-08-26,nellore
3159,3159,2002-08-04,tawang
3160,3160,2002-05-08,nagaon
3161,3161,2002-05-08,nagaon
3162,3162,2002-05-26,karimganj
3163,3163,2002-06-16,goa
3164,3164,2002-06-16,dibrugarh
3165,3165,2002-06-16,tinsukia
3166,3166,2002-06-16,dibrugarh
3167,3167,2002-07-03,muzaffarpur
3168,3168,2002-07-25,muzaffarpur
3169,3169,2002-07-25,darbhanga
3170,3170,2002-07-25,katihar
3171,3171,2002-09-24,bhagalpur
3172,3172,2002-06-25,surat
3173,3173,2002-06-25,rajkot
3174,3174,2002-06-25,jamnagar
3175,3175,2002-06-25,junagadh
3176,3176,2002-06-25,una
3177,3177,2002-09-04,surat
3178,3178,2002-09-04,anand
3179,3179,2002-08-14,ambala
3180,3180,2002-08-15,yamunanagar
3181,3181,2002-08-15,una
3182,3182,2002-09-13,faridabad
3183,3183,2002-09-13,yamunanagar
3184,3184,2002-09-13,una
3185,3185,2002-09-15,panipat
3186,3186,2002-08-04,chamba
3187,3187,2002-09-11,shimla
3188,3188,2002-09-13,chamba
3189,3189,2002-06-18,bangalore
3190,3190,2002-10-14,durg
3191,3191,2002-06-11,kozhikode
3192,3192,2002-06-11,thrissur
3193,3193,2002-06-11,kollam
3194,3194,2002-07-12,kannur
3195,3195,2002-08-16,kozhikode
3196,3196,2002-08-16,palakkad
3197,3197,2002-08-16,kottayam
3198,3198,2002-10-13,thiruvananthapuram
3199,3199,2002-10-13,kannur
3200,3200,2002-06-18,jabalpur
3201,3201,2002-06-08,pune
3202,3202,2002-06-22,mumbai
3203,3203,2002-06-22,pune
3204,3204,2002-06-22,nagpur
3205,3205,2002-06-22,nashik
3206,3206,2002-06-22,thane
3207,3207,2002-06-22,amravati
3208,3208,2002-08-05,mumbai
3209,3209,2002-08-09,pune
3210,3210,2002-08-07,durg
3211,3211,2002-08-11,mumbai
3212,3212,2002-08-22,maharashtra
3213,3213,2002-09-04,nashik
3214,3214,2002-09-15,pune
3215,3215,2002-08-14,imphal
3216,3216,2002-08-14,thoubal
3217,3217,2002-08-21,aizawl
3218,3218,2002-08-02,sikkim
3219,3219,2002-01-31,kota
3220,3220,2002-01-31,tirunelveli
3221,3221,2002-11-01,chennai
3222,3222,2002-11-01,coimbatore
