0,1,2
1837,1837,09-1990,punjab
1838,1838,08-1990,rajasthan
1839,1839,08-1990,rajasthan
1840,1840,08-1990,rajasthan
1841,1841,05-1990,west bengal
1842,1842,05-1990,west bengal
1843,1843,06-1990,west bengal
1844,1844,07-1990,west bengal
1845,1845,07-1990,west bengal
1846,1846,07-1990,west bengal
1847,1847,07-1990,west bengal
1848,1848,07-1990,west bengal
1849,1849,07-1990,west bengal
1850,1850,08-1990,bihar
1851,1851,09-1990,west bengal
1852,1852,09-1990,west bengal
1853,1853,09-1990,west bengal
1854,1854,10-1990,west bengal
1855,1855,10-1990,west bengal
1856,1856,07-1990,haryana
1857,1857,07-1990,haryana
1858,1858,08-1990,delhi
1859,1859,06-1991,telangana
1860,1860,09-1991,andhra pradesh
1861,1861,09-1991,andhra pradesh
1862,1862,09-1991,telangana
1863,1863,09-1991,telangana
1864,1864,10-1991,andhra pradesh
1865,1865,10-1991,anantapur
1866,1866,05-1991,arunachal pradesh
1867,1867,07-1991,arunachal pradesh
1868,1868,05-1991,assam
1869,1869,05-1991,assam
1870,1870,05-1991,assam
1871,1871,05-1991,assam
1872,1872,05-1991,goa
1873,1873,05-1991,assam
1874,1874,05-1991,assam
1875,1875,05-1991,assam
1876,1876,05-1991,assam
1877,1877,05-1991,assam
1878,1878,05-1991,madhya pradesh
1879,1879,05-1991,bihar
1880,1880,05-1991,assam
1881,1881,05-1991,manipur
1882,1882,05-1991,assam
1883,1883,05-1991,assam
1884,1884,06-1991,goa
1885,1885,06-1991,assam
1886,1886,06-1991,assam
1887,1887,06-1991,assam
1888,1888,06-1991,assam
1889,1889,06-1991,assam
1890,1890,06-1991,madhya pradesh
1891,1891,06-1991,bihar
1892,1892,06-1991,assam
1893,1893,06-1991,manipur
1894,1894,06-1991,assam
1895,1895,06-1991,assam
1896,1896,08-1991,madhya pradesh
1897,1897,10-1991,goa
1898,1898,10-1991,assam
1899,1899,10-1991,assam
1900,1900,03-1991,kerala
1901,1901,06-1991,kerala
1902,1902,06-1991,kerala
1903,1903,06-1991,kerala
1904,1904,06-1991,kerala
1905,1905,06-1991,kerala
1906,1906,06-1991,kerala
1907,1907,06-1991,kerala
1908,1908,07-1991,kerala
1909,1909,07-1991,kerala
1910,1910,07-1991,kerala
1911,1911,06-1991,madhya pradesh
1912,1912,07-1991,madhya pradesh
1913,1913,07-1991,madhya pradesh
1914,1914,07-1991,madhya pradesh
1915,1915,08-1991,madhya pradesh
1916,1916,08-1991,madhya pradesh
1917,1917,08-1991,madhya pradesh
1918,1918,08-1991,chhattisgarh
1919,1919,08-1991,madhya pradesh
1920,1920,06-1991,maharashtra
1921,1921,06-1991,maharashtra
1922,1922,06-1991,maharashtra
1923,1923,06-1991,maharashtra
1924,1924,06-1991,maharashtra
1925,1925,06-1991,maharashtra
1926,1926,06-1991,maharashtra
1927,1927,07-1991,maharashtra
1928,1928,07-1991,maharashtra
1929,1929,07-1991,maharashtra
1930,1930,07-1991,maharashtra
1931,1931,07-1991,maharashtra
1932,1932,07-1991,maharashtra
1933,1933,07-1991,maharashtra
1934,1934,08-1991,maharashtra
1935,1935,08-1991,maharashtra
1936,1936,08-1991,maharashtra
1937,1937,08-1991,maharashtra
1938,1938,05-1991,manipur
1939,1939,04-1991,orissa
1940,1940,07-1991,orissa
1941,1941,07-1991,orissa
1942,1942,07-1991,orissa
1943,1943,07-1991,orissa
1944,1944,07-1991,orissa
1945,1945,08-1991,orissa
1946,1946,08-1991,orissa
1947,1947,08-1991,orissa
1948,1948,08-1991,orissa
1949,1949,08-1991,punjab
1950,1950,07-1991,rajasthan
1951,1951,07-1991,rajasthan
1952,1952,07-1991,rajasthan
1953,1953,08-1991,rajasthan
1954,1954,09-1991,rajasthan
1955,1955,08-1991,uttarakhand
1956,1956,08-1991,uttar pradesh
1957,1957,08-1991,uttar pradesh
1958,1958,08-1991,uttar pradesh
1959,1959,08-1991,uttar pradesh
1960,1960,08-1991,uttar pradesh
1961,1961,06-1991,west bengal
1962,1962,07-1991,west bengal
1963,1963,09-1991,west bengal
1964,1964,09-1991,west bengal
1965,1965,08-1991,delhi
1966,1966,08-1992,telangana
1967,1967,11-1992,visakhabiharm
1968,1968,11-1992,andhra pradesh
1969,1969,11-1992,andhra pradesh
1970,1970,11-1992,andhra pradesh
1971,1971,11-1992,bihar
1972,1972,09-1992,arunachal pradesh
1973,1973,03-1992,manipur
1974,1974,04-1992,manipur
1975,1975,06-1992,bihar
1976,1976,06-1992,goa
1977,1977,06-1992,assam
1978,1978,06-1992,assam
1979,1979,06-1992,madhya pradesh
1980,1980,06-1992,bihar
1981,1981,06-1992,assam
1982,1982,06-1992,manipur
1983,1983,06-1992,assam
1984,1984,09-1992,manipur
1985,1985,10-1992,madhya pradesh
1986,1986,10-1992,manipur
1987,1987,06-1992,gujrat
1988,1988,06-1992,gujrat
1989,1989,06-1992,gujrat
1990,1990,07-1992,gujrat
1991,1991,07-1992,himachal pradesh
1992,1992,07-1992,himachal pradesh
1993,1993,07-1992,kerala
1994,1994,07-1992,kerala
1995,1995,07-1992,kerala
1996,1996,08-1992,kerala
1997,1997,08-1992,kerala
1998,1998,08-1992,kerala
1999,1999,10-1992,kerala
2000,2000,10-1992,kerala
2001,2001,07-1992,maharashtra
2002,2002,07-1992,maharashtra
2003,2003,08-1992,maharashtra
2004,2004,08-1992,maharashtra
2005,2005,08-1992,maharashtra
2006,2006,08-1992,maharashtra
2007,2007,08-1992,maharashtra
2008,2008,08-1992,maharashtra
2009,2009,08-1992,maharashtra
2010,2010,08-1992,maharashtra
2011,2011,09-1992,maharashtra
2012,2012,09-1992,maharashtra
2013,2013,08-1992,mizoram
2014,2014,05-1992,orissa
2015,2015,05-1992,orissa
2016,2016,06-1992,orissa
2017,2017,06-1992,orissa
2018,2018,06-1992,orissa
2019,2019,06-1992,orissa
2020,2020,06-1992,orissa
2021,2021,07-1992,orissa
2022,2022,07-1992,orissa
2023,2023,08-1992,orissa
2024,2024,08-1992,orissa
2025,2025,08-1992,orissa
2026,2026,07-1992,rajasthan
2027,2027,07-1992,rajasthan
2028,2028,07-1992,rajasthan
2029,2029,07-1992,rajasthan
2030,2030,07-1992,rajasthan
2031,2031,08-1992,rajasthan
2032,2032,08-1992,rajasthan
2033,2033,08-1992,rajasthan
2034,2034,08-1992,rajasthan
2035,2035,08-1992,rajasthan
2036,2036,08-1992,rajasthan
2037,2037,08-1992,rajasthan
2038,2038,07-1992,sikkim
2039,2039,09-1992,sikkim
2040,2040,09-1992,uttar pradesh
2041,2041,09-1992,uttar pradesh
2042,2042,09-1992,uttar pradesh
2043,2043,09-1992,uttarakhand 
2044,2044,06-1992,west bengal
2045,2045,06-1992,west bengal
2046,2046,06-1992,west bengal
2047,2047,07-1992,west bengal
2048,2048,07-1992,west bengal
2049,2049,08-1992,west bengal
2050,2050,08-1992,haryana
2051,2051,08-1992,haryana
2052,2052,07-1992,delhi
2053,2053,10-1993,andhra pradesh
2054,2054,10-1993,telangana
2055,2055,09-1993,arunachal pradesh
2056,2056,05-1993,assam
2057,2057,06-1993,goa
2058,2058,06-1993,assam
2059,2059,06-1993,assam
2060,2060,06-1993,assam
2061,2061,06-1993,assam
2062,2062,06-1993,madhya pradesh
2063,2063,06-1993,bihar
2064,2064,06-1993,assam
2065,2065,06-1993,manipur
2066,2066,06-1993,assam
2067,2067,07-1993,goa
2068,2068,07-1993,assam
2069,2069,07-1993,assam
2070,2070,07-1993,assam
2071,2071,07-1993,manipur
2072,2072,07-1993,manipur
2073,2073,07-1993,bihar
2074,2074,07-1993,assam
2075,2075,08-1993,assam
2076,2076,08-1993,madhya pradesh
2077,2077,08-1993,assam
2078,2078,07-1993,bihar
2079,2079,07-1993,bihar
2080,2080,08-1993,bihar
2081,2081,08-1993,bihar
2082,2082,08-1993,bihar
2083,2083,08-1993,bihar
2084,2084,08-1993,bihar 
2085,2085,09-1993,bihar
2086,2086,09-1993,bihar
2087,2087,06-1993,gujrat
2088,2088,07-1993,gujrat
2089,2089,03-1993,jammu
2090,2090,07-1993,jammu
2091,2091,06-1993,kerala
2092,2092,06-1993,kerala
2093,2093,06-1993,kerala
2094,2094,06-1993,kerala
2095,2095,07-1993,kerala
2096,2096,07-1993,kerala
2097,2097,07-1993,kerala
2098,2098,07-1993,kerala
2099,2099,07-1993,kerala
2100,2100,10-1993,kerala
2101,2101,10-1993,kerala
2102,2102,11-1993,kerala
2103,2103,11-1993,kerala
2104,2104,08-1993,chhattisgarh
2105,2105,08-1993,madhya pradesh
2106,2106,09-1993,madhya pradesh
2107,2107,06-1993,maharashtra
2108,2108,06-1993,maharashtra
2109,2109,06-1993,maharashtra
2110,2110,07-1993,maharashtra
2111,2111,07-1993,maharashtra
2112,2112,07-1993,maharashtra
2113,2113,07-1993,maharashtra
2114,2114,07-1993,maharashtra
2115,2115,08-1993,maharashtra
2116,2116,08-1993,maharashtra
2117,2117,09-1993,maharashtra
2118,2118,09-1993,maharashtra
2119,2119,10-1993,maharashtra
2120,2120,07-1993,punjab
2121,2121,07-1993,punjab
2122,2122,07-1993,punjab
2123,2123,07-1993,punjab
2124,2124,07-1993,punjab
2125,2125,07-1993,rajasthan
2126,2126,07-1993,rajasthan
2127,2127,07-1993,rajasthan
2128,2128,07-1993,rajasthan
2129,2129,08-1993,rajasthan
2130,2130,08-1993,rajasthan
2131,2131,11-1993,tamil nadu
2132,2132,05-1993,tripura
2133,2133,06-1993,tripura
2134,2134,07-1993,tripura
2135,2135,07-1993,uttar pradesh
2136,2136,07-1993,uttar pradesh
2137,2137,07-1993,uttarakhand
2138,2138,04-1993,west bengal
2139,2139,07-1993,west bengal
2140,2140,07-1993,west bengal
2141,2141,08-1993,west bengal
2142,2142,09-1993,west bengal
2143,2143,09-1993,west bengal
2144,2144,12-1993,haryana
2145,2145,12-1993,haryana
2146,2146,07-1993,delhi
2147,2147,07-1993,delhi
2148,2148,07-1993,delhi
2149,2149,07-1994,telangana
2150,2150,09-1994,telangana
2151,2151,10-1994,andhra pradesh
2152,2152,10-1994,telangana
2153,2153,10-1994,telangana
2154,2154,08-1994,arunachal pradesh
2155,2155,03-1994,manipur
2156,2156,06-1994,assam
2157,2157,06-1994,assam
2158,2158,06-1994,madhya pradesh
2159,2159,06-1994,bihar
2160,2160,06-1994,assam
2161,2161,06-1994,assam
2162,2162,07-1994,assam
2163,2163,07-1994,madhya pradesh
2164,2164,07-1994,bihar
2165,2165,07-1994,assam
2166,2166,08-1994,assam
2167,2167,08-1994,assam
2168,2168,08-1994,bihar
2169,2169,08-1994,bihar
2170,2170,09-1994,bihar
2171,2171,06-1994,gujrat
2172,2172,06-1994,gujrat
2173,2173,06-1994,gujrat
2174,2174,06-1994,himachal pradesh
2175,2175,07-1994,gujrat
2176,2176,07-1994,gujrat
2177,2177,07-1994,gujrat
2178,2178,07-1994,gujrat
2179,2179,07-1994,himachal pradesh
2180,2180,08-1994,gujrat
2181,2181,08-1994,himachal pradesh
2182,2182,07-1994,himachal pradesh
2183,2183,07-1994,himachal pradesh
2184,2184,07-1994,himachal pradesh
2185,2185,07-1994,himachal pradesh
2186,2186,07-1994,himachal pradesh
2187,2187,08-1994,himachal pradesh
2188,2188,08-1994,himachal pradesh
2189,2189,08-1994,himachal pradesh
2190,2190,08-1994,chhattisgarh
2191,2191,08-1994,himachal pradesh
2192,2192,09-1994,himachal pradesh
2193,2193,03-1994,jammu
2194,2194,07-1994,jammu
2195,2195,05-1994,kerala
2196,2196,06-1994,kerala
2197,2197,06-1994,kerala
2198,2198,06-1994,kerala
2199,2199,06-1994,kerala
2200,2200,06-1994,kerala
2201,2201,06-1994,kerala
2202,2202,07-1994,kerala
2203,2203,07-1994,kerala
2204,2204,07-1994,kerala
2205,2205,07-1994,kerala
2206,2206,07-1994,kerala
2207,2207,07-1994,kerala
2208,2208,07-1994,kerala
2209,2209,07-1994,kerala
2210,2210,07-1994,kerala
2211,2211,07-1994,kerala
2212,2212,07-1994,kerala
2213,2213,07-1994,kerala
2214,2214,08-1994,kerala
2215,2215,08-1994,kerala
2216,2216,08-1994,kerala
2217,2217,08-1994,kerala
2218,2218,08-1994,kerala
2219,2219,08-1994,kerala
2220,2220,08-1994,kerala
2221,2221,08-1994,kerala
2222,2222,08-1994,kerala
2223,2223,08-1994,kerala
2224,2224,09-1994,kerala
2225,2225,10-1994,kerala
2226,2226,10-1994,kerala
2227,2227,10-1994,kerala
2228,2228,10-1994,kerala
2229,2229,06-1994,madhya pradesh
2230,2230,06-1994,madhya pradesh
2231,2231,07-1994,chhattisgarh
2232,2232,07-1994,chhattisgarh
2233,2233,07-1994,madhya pradesh
2234,2234,07-1994,chhattisgarh
2235,2235,07-1994,madhya pradesh
2236,2236,07-1994,madhya pradesh
2237,2237,07-1994,madhya pradesh
2238,2238,08-1994,chhattisgarh
2239,2239,06-1994,maharashtra
2240,2240,06-1994,maharashtra
2241,2241,06-1994,maharashtra
2242,2242,06-1994,maharashtra
2243,2243,06-1994,maharashtra
2244,2244,06-1994,maharashtra
2245,2245,06-1994,maharashtra
2246,2246,07-1994,maharashtra
2247,2247,07-1994,maharashtra
2248,2248,07-1994,maharashtra
2249,2249,07-1994,maharashtra
2250,2250,07-1994,maharashtra
2251,2251,07-1994,maharashtra
2252,2252,07-1994,maharashtra
2253,2253,07-1994,maharashtra
2254,2254,07-1994,maharashtra
2255,2255,07-1994,maharashtra
2256,2256,07-1994,maharashtra
2257,2257,07-1994,maharashtra
2258,2258,08-1994,maharashtra
2259,2259,08-1994,maharashtra
2260,2260,08-1994,maharashtra
2261,2261,08-1994,maharashtra
2262,2262,09-1994,maharashtra
2263,2263,09-1994,maharashtra
2264,2264,09-1994,maharashtra
2265,2265,09-1994,maharashtra
2266,2266,09-1994,maharashtra
2267,2267,09-1994,maharashtra
2268,2268,09-1994,maharashtra
2269,2269,10-1994,maharashtra
2270,2270,07-1994,orissa
2271,2271,07-1994,orissa
2272,2272,07-1994,orissa
2273,2273,07-1994,orissa
2274,2274,08-1994,orissa
2275,2275,07-1994,punjab
2276,2276,07-1994,punjab
2277,2277,07-1994,punjab
2278,2278,07-1994,rajasthan
2279,2279,07-1994,rajasthan
2280,2280,07-1994,rajasthan
2281,2281,07-1994,rajasthan
2282,2282,07-1994,rajasthan
2283,2283,07-1994,rajasthan
2284,2284,07-1994,rajasthan
2285,2285,07-1994,rajasthan
2286,2286,08-1994,rajasthan
2287,2287,08-1994,rajasthan
2288,2288,08-1994,rajasthan
2289,2289,08-1994,rajasthan
2290,2290,08-1994,rajasthan
2291,2291,08-1994,rajasthan
2292,2292,07-1994,tamil nadu
2293,2293,11-1994,tamil nadu
2294,2294,08-1994,uttar pradesh
2295,2295,08-1994,uttar pradesh
2296,2296,09-1994,uttar pradesh
2297,2297,09-1994,uttar pradesh
2298,2298,07-1994,west bengal
2299,2299,08-1994,west bengal
2300,2300,08-1994,west bengal
2301,2301,08-1994,west bengal
2302,2302,08-1994,west bengal
2303,2303,07-1994,haryana
2304,2304,07-1994,haryana
2305,2305,05-1995,andhra pradesh
2306,2306,05-1995,andhra pradesh
2307,2307,05-1995,goa
2308,2308,05-1995,assam
2309,2309,05-1995,assam
2310,2310,05-1995,assam
2311,2311,05-1995,assam
2312,2312,06-1995,goa
2313,2313,06-1995,assam
2314,2314,06-1995,assam
2315,2315,06-1995,assam
2316,2316,06-1995,assam
2317,2317,06-1995,assam
2318,2318,06-1995,madhya pradesh
2319,2319,06-1995,bihar
2320,2320,06-1995,assam
2321,2321,06-1995,assam
2322,2322,06-1995,assam
2323,2323,07-1995,goa
2324,2324,07-1995,assam
2325,2325,07-1995,assam
2326,2326,07-1995,assam
2327,2327,07-1995,assam
2328,2328,07-1995,assam
2329,2329,07-1995,madhya pradesh
2330,2330,07-1995,bihar
2331,2331,07-1995,assam
2332,2332,07-1995,manipur
2333,2333,07-1995,assam
2334,2334,07-1995,assam
2335,2335,08-1995,assam
2336,2336,08-1995,assam
2337,2337,08-1995,madhya pradesh
2338,2338,08-1995,manipur
2339,2339,08-1995,assam
2340,2340,08-1995,assam
2341,2341,10-1995,assam
2342,2342,10-1995,madhya pradesh
2343,2343,10-1995,bihar
2344,2344,10-1995,manipur
2345,2345,10-1995,assam
2346,2346,07-1995,bihar
2347,2347,07-1995,bihar 
2348,2348,08-1995,bihar
2349,2349,08-1995,bihar
2350,2350,08-1995,bihar 
2351,2351,10-1995,bihar
2352,2352,06-1995,haryana
2353,2353,08-1995,haryana
2354,2354,08-1995,himachal pradesh
2355,2355,08-1995,haryana
2356,2356,08-1995,haryana
2357,2357,08-1995,haryana
2358,2358,09-1995,haryana
2359,2359,09-1995,haryana
2360,2360,09-1995,haryana
2361,2361,09-1995,haryana
2362,2362,09-1995,haryana
2363,2363,09-1995,haryana
2364,2364,09-1995,haryana
2365,2365,09-1995,haryana
2366,2366,08-1995,himachal pradesh
2367,2367,08-1995,himachal pradesh
2368,2368,08-1995,himachal pradesh
2369,2369,08-1995,himachal pradesh
2370,2370,05-1995,kerala
2371,2371,05-1995,kerala
2372,2372,05-1995,kerala
2373,2373,05-1995,kerala
2374,2374,05-1995,kerala
2375,2375,06-1995,kerala
2376,2376,06-1995,kerala
2377,2377,06-1995,kerala
2378,2378,06-1995,kerala
2379,2379,07-1995,kerala
2380,2380,07-1995,kerala
2381,2381,07-1995,kerala
2382,2382,07-1995,kerala
2383,2383,08-1995,kerala
2384,2384,09-1995,kerala
2385,2385,10-1995,kerala
2386,2386,10-1995,kerala
2387,2387,10-1995,kerala
2388,2388,10-1995,kerala
2389,2389,10-1995,kerala
2390,2390,08-1995,madhya pradesh
2391,2391,08-1995,madhya pradesh
2392,2392,08-1995,madhya pradesh
2393,2393,09-1995,himachal pradesh
2394,2394,09-1995,madhya pradesh
2395,2395,05-1995,maharashtra
2396,2396,07-1995,maharashtra
2397,2397,07-1995,maharashtra
2398,2398,08-1995,maharashtra
2399,2399,08-1995,maharashtra
2400,2400,09-1995,maharashtra
2401,2401,09-1995,maharashtra
2402,2402,09-1995,maharashtra
2403,2403,09-1995,maharashtra
2404,2404,09-1995,maharashtra
2405,2405,05-1995,orissa
2406,2406,05-1995,orissa
2407,2407,05-1995,orissa
2408,2408,05-1995,rajasthan
2409,2409,08-1995,orissa
2410,2410,08-1995,orissa
2411,2411,10-1995,orissa
2412,2412,08-1995,punjab
2413,2413,09-1995,punjab
2414,2414,09-1995,punjab
2415,2415,09-1995,punjab
2416,2416,09-1995,punjab
2417,2417,07-1995,rajasthan
2418,2418,07-1995,rajasthan
2419,2419,07-1995,rajasthan
2420,2420,07-1995,rajasthan
2421,2421,07-1995,rajasthan
2422,2422,07-1995,rajasthan
2423,2423,07-1995,rajasthan
2424,2424,07-1995,rajasthan
2425,2425,08-1995,rajasthan
2426,2426,08-1995,rajasthan
2427,2427,08-1995,rajasthan
2428,2428,08-1995,rajasthan
2429,2429,08-1995,rajasthan
2430,2430,08-1995,rajasthan
2431,2431,08-1995,rajasthan
2432,2432,08-1995,rajasthan
2433,2433,09-1995,rajasthan
2434,2434,09-1995,rajasthan
2435,2435,09-1995,rajasthan
2436,2436,08-1995,uttar pradesh
2437,2437,08-1995,uttar pradesh
2438,2438,09-1995,uttar pradesh
2439,2439,09-1995,uttar pradesh
2440,2440,05-1995,west bengal
2441,2441,06-1995,west bengal
2442,2442,06-1995,west bengal
2443,2443,07-1995,west bengal
2444,2444,08-1995,west bengal
2445,2445,09-1995,west bengal
2446,2446,09-1995,west bengal
2447,2447,09-1995,west bengal
2448,2448,09-1995,west bengal
2449,2449,09-1995,west bengal
2450,2450,09-1995,west bengal
2451,2451,09-1995,west bengal
2452,2452,10-1995,west bengal
2453,2453,11-1995,west bengal
2454,2454,11-1995,west bengal
2455,2455,08-1995,haryana
2456,2456,08-1995,haryana
2457,2457,09-1995,delhi
2458,2458,09-1995,delhi
2459,2459,09-1995,delhi
2460,2460,08-1996,visakhabiharm
2461,2461,08-1996,andhra pradesh
2462,2462,08-1996,bihar
2463,2463,08-1996,telangana
2464,2464,08-1996,telangana
2465,2465,08-1996,telangana
2466,2466,08-1996,telangana
2467,2467,09-1996,andhra pradesh
2468,2468,09-1996,anantapur
2469,2469,09-1996,telangana
2470,2470,10-1996,visakhabiharm
2471,2471,10-1996,andhra pradesh
2472,2472,10-1996,andhra pradesh
2473,2473,10-1996,andhra pradesh
2474,2474,10-1996,bihar
2475,2475,10-1996,telangana
2476,2476,10-1996,telangana
2477,2477,10-1996,visakhabiharm
2478,2478,10-1996,andhra pradesh
2479,2479,10-1996,andhra pradesh
2480,2480,10-1996,andhra pradesh
2481,2481,10-1996,anantapur
2482,2482,10-1996,bihar
2483,2483,06-1996,arunachal pradesh
2484,2484,05-1996,bihar
2485,2485,07-1996,goa
2486,2486,07-1996,assam
2487,2487,07-1996,assam
2488,2488,07-1996,assam
2489,2489,07-1996,assam
2490,2490,07-1996,madhya pradesh
2491,2491,07-1996,bihar
2492,2492,07-1996,assam
2493,2493,07-1996,manipur
2494,2494,07-1996,assam
2495,2495,07-1996,assam
2496,2496,08-1996,assam
2497,2497,08-1996,assam
2498,2498,08-1996,madhya pradesh
2499,2499,08-1996,assam
2500,2500,10-1996,assam
2501,2501,01-1996,bihar
2502,2502,07-1996,bihar
2503,2503,06-1996,goa
2504,2504,07-1996,gujrat
2505,2505,06-1996,haryana
2506,2506,06-1996,haryana
2507,2507,08-1996,haryana
2508,2508,03-1996,himachal pradesh
2509,2509,06-1996,himachal pradesh
2510,2510,07-1996,chhattisgarh
2511,2511,08-1996,himachal pradesh
2512,2512,08-1996,jammu
2513,2513,06-1996,kerala
2514,2514,06-1996,kerala
2515,2515,06-1996,kerala
2516,2516,06-1996,kerala
2517,2517,06-1996,kerala
2518,2518,06-1996,kerala
2519,2519,06-1996,kerala
2520,2520,06-1996,kerala
2521,2521,06-1996,kerala
2522,2522,06-1996,kerala
2523,2523,07-1996,kerala
2524,2524,08-1996,kerala
2525,2525,08-1996,kerala
2526,2526,07-1996,chhattisgarh
2527,2527,07-1996,madhya pradesh
2528,2528,08-1996,madhya pradesh
2529,2529,08-1996,chattisgarh
2530,2530,08-1996,madhya pradesh
2531,2531,08-1996,madhya pradesh
2532,2532,06-1996,maharashtra
2533,2533,06-1996,maharashtra
2534,2534,06-1996,maharashtra
2535,2535,06-1996,maharashtra
2536,2536,06-1996,maharashtra
2537,2537,06-1996,maharashtra
2538,2538,07-1996,maharashtra
2539,2539,07-1996,maharashtra
2540,2540,07-1996,maharashtra
2541,2541,07-1996,maharashtra
2542,2542,08-1996,maharashtra
2543,2543,08-1996,maharashtra
2544,2544,09-1996,maharashtra
2545,2545,10-1996,maharashtra
2546,2546,10-1996,maharashtra
2547,2547,06-1996,punjab
2548,2548,09-1996,punjab
2549,2549,06-1996,rajasthan
2550,2550,06-1996,rajasthan
2551,2551,06-1996,rajasthan
2552,2552,06-1996,rajasthan
2553,2553,06-1996,rajasthan
2554,2554,06-1996,rajasthan
2555,2555,06-1996,rajasthan
2556,2556,08-1996,rajasthan
2557,2557,08-1996,rajasthan
2558,2558,08-1996,rajasthan
2559,2559,08-1996,rajasthan
2560,2560,08-1996,rajasthan
2561,2561,09-1996,rajasthan
2562,2562,09-1996,rajasthan
2563,2563,09-1996,rajasthan
2564,2564,06-1996,tamil nadu
2565,2565,06-1996,tamil nadu
2566,2566,10-1996,orissa
2567,2567,10-1996,tamil nadu
2568,2568,10-1996,tamil nadu
2569,2569,10-1996,tamil nadu
2570,2570,10-1996,tamil nadu
2571,2571,11-1996,tamil nadu
2572,2572,07-1996,tripura
2573,2573,07-1996,uttarakhand 
2574,2574,08-1996,uttar pradesh
2575,2575,08-1996,uttar pradesh
2576,2576,08-1996,uttar pradesh
2577,2577,06-1996,west bengal
2578,2578,06-1996,west bengal
2579,2579,08-1996,west bengal
2580,2580,08-1996,west bengal
2581,2581,08-1996,west bengal
2582,2582,08-1996,west bengal
2583,2583,09-1996,west bengal
2584,2584,10-1996,west bengal
2585,2585,10-1996,west bengal
2586,2586,10-1996,haryana
2587,2587,10-1996,haryana
2588,2588,06-1996,delhi
2589,2589,06-1996,delhi
2590,2590,03-1997,telangana
2591,2591,09-1997,andhra pradesh
2592,2592,09-1997,andhra pradesh
2593,2593,09-1997,visakhabiharm
2594,2594,09-1997,andhra pradesh
2595,2595,09-1997,andhra pradesh
2596,2596,09-1997,bihar
2597,2597,09-1997,telangana
2598,2598,09-1997,telangana
2599,2599,10-1997,andhra pradesh
2600,2600,10-1997,telangana
2601,2601,11-1997,andhra pradesh
2602,2602,06-1997,arunachal pradesh
2603,2603,06-1997,goa
2604,2604,06-1997,assam
2605,2605,06-1997,bihar
2606,2606,06-1997,assam
2607,2607,07-1997,bihar
2608,2608,07-1997,bihar 
2609,2609,07-1997,bihar
2610,2610,06-1997,gujrat
2611,2611,06-1997,gujrat
2612,2612,07-1997,gujrat
2613,2613,08-1997,gujrat
2614,2614,08-1997,gujrat
2615,2615,08-1997,gujrat
2616,2616,08-1997,gujrat
2617,2617,08-1997,gujrat
2618,2618,12-1997,haryana
2619,2619,12-1997,himachal pradesh
2620,2620,08-1997,himachal pradesh
2621,2621,08-1997,himachal pradesh
2622,2622,08-1997,himachal pradesh
2623,2623,08-1997,himachal pradesh
2624,2624,10-1997,punjab
2625,2625,05-1997,kerala
2626,2626,07-1997,kerala
2627,2627,07-1997,kerala
2628,2628,07-1997,kerala
2629,2629,07-1997,kerala
2630,2630,07-1997,kerala
2631,2631,07-1997,kerala
2632,2632,08-1997,kerala
2633,2633,08-1997,kerala
2634,2634,09-1997,kerala
2635,2635,09-1997,kerala
2636,2636,11-1997,kerala
2637,2637,11-1997,kerala
2638,2638,08-1997,madhya pradesh
2639,2639,01-1997,maharashtra
2640,2640,01-1997,maharashtra
2641,2641,04-1997,maharashtra
2642,2642,04-1997,maharashtra
2643,2643,06-1997,maharashtra
2644,2644,06-1997,maharashtra
2645,2645,06-1997,maharashtra
2646,2646,06-1997,maharashtra
2647,2647,06-1997,maharashtra
2648,2648,06-1997,maharashtra
2649,2649,06-1997,maharashtra
2650,2650,07-1997,chhattisgarh
2651,2651,07-1997,maharashtra
2652,2652,07-1997,maharashtra
2653,2653,07-1997,maharashtra
2654,2654,07-1997,maharashtra
2655,2655,08-1997,maharashtra
2656,2656,08-1997,maharashtra
2657,2657,08-1997,maharashtra
2658,2658,08-1997,maharashtra
2659,2659,08-1997,maharashtra
2660,2660,08-1997,maharashtra
2661,2661,08-1997,maharashtra
2662,2662,08-1997,maharashtra
2663,2663,08-1997,maharashtra
2664,2664,10-1997,maharashtra
2665,2665,10-1997,maharashtra
2666,2666,11-1997,maharashtra
2667,2667,11-1997,maharashtra
2668,2668,12-1997,maharashtra
2669,2669,12-1997,maharashtra
2670,2670,12-1997,maharashtra
2671,2671,12-1997,maharashtra
2672,2672,12-1997,maharashtra
2673,2673,12-1997,maharashtra
2674,2674,12-1997,maharashtra
2675,2675,12-1997,maharashtra
2676,2676,09-1997,manipur
2677,2677,07-1997,mizoram
2678,2678,06-1997,orissa
2679,2679,08-1997,punjab
2680,2680,08-1997,punjab
2681,2681,07-1997,rajasthan
2682,2682,07-1997,rajasthan
2683,2683,07-1997,rajasthan
2684,2684,08-1997,rajasthan
2685,2685,08-1997,rajasthan
2686,2686,08-1997,maharashtra
2687,2687,08-1997,rajasthan
2688,2688,08-1997,rajasthan
2689,2689,08-1997,rajasthan
2690,2690,08-1997,rajasthan
2691,2691,08-1997,rajasthan
2692,2692,08-1997,rajasthan
2693,2693,08-1997,rajasthan
2694,2694,08-1997,rajasthan
2695,2695,08-1997,rajasthan
2696,2696,10-1997,rajasthan
2697,2697,10-1997,rajasthan
2698,2698,10-1997,tamil nadu
